id,make,model,year,horsepower,torque,engine_make,engine_capacity,engine_cylinders,engine_modifier
2010 Mercedes-Benz C300 Sport AT,Mercedes,Mercedes-Benz C-Class,2010,228,221,Mercedes-Benz,3.0,6,
2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x2,Dodge,Dodge Ram 1500,2011,215,235,Dodge,3.7,6,
2011 Dodge Ram 1500 ST Regular Cab 8'' box 310 hp 4x2,Dodge,Dodge Ram 1500,2011,310,330,Dodge,4.7,8,FFV
2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x2,Dodge,Dodge Ram 1500,2011,390,407,Dodge,5.7,8,
2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x4,Dodge,Dodge Ram 1500,2011,310,330,Dodge,4.7,8,FFV
2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x4,Dodge,Dodge Ram 1500,2011,390,407,Dodge,5.7,8,
2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x2,Dodge,Dodge Ram 1500,2011,310,330,Dodge,4.7,8,FFV
2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x2,Dodge,Dodge Ram 1500,2011,390,407,Dodge,5.7,8,
2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x4,Dodge,Dodge Ram 1500,2011,310,330,Dodge,4.7,8,FFV
2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x4,Dodge,Dodge Ram 1500,2011,390,407,Dodge,5.7,8,
2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 4x2,Dodge,Dodge Ram 1500,2011,310,330,Dodge,4.7,8,FFV
2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 390 hp 4x2,Dodge,Dodge Ram 1500,2011,390,407,Dodge,5.7,8,
2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 4x4,Dodge,Dodge Ram 1500,2011,310,330,Dodge,4.7,8,FFV
2012 BMW 128i Convertible,BMW Motorrad,BMW 1 Series Convertible,2012,230,200,BMW,3.0,6,
2012 BMW 128i Convertible AT,BMW Motorrad,BMW 1 Series Convertible,2012,230,200,BMW,3.0,6,
2012 BMW 135i Convertible,BMW,BMW 1 Series Convertible,2012,300,300,BMW,3.0,6,Turbo
2012 BMW 128i Coup,BMW Motorrad,BMW 1 Series Coup,2012,230,200,BMW,3.0,6,
2012 BMW 128i Coup AT,BMW Motorrad,BMW 1 Series Coup,2012,230,200,BMW,3.0,6,
2012 BMW 135i Coup,BMW,BMW 1 Series Coup,2012,300,300,BMW,3.0,6,Turbo
2012 BMW 135i Coup AT,BMW,BMW 1 Series Coup,2012,300,300,BMW,3.0,6,Turbo
2012 BMW 328i Sports Wagon,BMW Motorrad,BMW 3 Series Sports Wagon,2012,230,200,BMW,3.0,6,
2012 BMW 328i Sports Wagon AT,BMW Motorrad,BMW 3 Series Sports Wagon,2012,230,200,BMW,3.0,6,
2012 BMW 328i xDrive Sports Wagon,BMW Motorrad,BMW 3 Series Sports Wagon,2012,230,200,BMW,3.0,6,
2012 BMW 328i xDrive Sports Wagon AT,BMW Motorrad,BMW 3 Series Sports Wagon,2012,230,200,BMW,3.0,6,
2012 Ford Focus SE 5-Door,Ford,Ford Focus 5-Door,2012,160,146,Ford,2.0,4,
2012 Ford Focus SE 5-Door AT,Ford,Ford Focus 5-Door,2012,160,146,Ford,2.0,4,
2012 Ford Focus SEL 5-Door,Ford,Ford Focus 5-Door,2012,160,146,Ford,2.0,4,
2012 Ford Focus Titanium 5-Door,Ford,Ford Focus 5-Door,2012,160,146,Ford,2.0,4,
2012 Nissan 370Z Roadster Touring,Nissan,Nissan 370Z Roadster,2012,332,270,Nissan,3.7,6,
2012 Nissan 370Z Roadster,Nissan,Nissan 370Z Roadster,2012,332,270,Nissan,3.7,6,
2012 Nissan 370Z Roadster Touring AT,Nissan,Nissan 370Z Roadster,2012,332,270,Nissan,3.7,6,
2012 Nissan 370Z Coupe Touring,Nissan,Nissan 370Z Coupe,2012,332,270,Nissan,3.7,6,
2012 Nissan 370Z Coupe NISMO,Nissan,Nissan 370Z Coupe,2012,332,270,Nissan,3.7,6,
2012 Nissan 370Z Coupe,Nissan,Nissan 370Z Coupe,2012,332,270,Nissan,3.7,6,
2012 Nissan 370Z Coupe Touring AT,Nissan,Nissan 370Z Coupe,2012,332,270,Nissan,3.7,6,
2012 Nissan 370Z Coupe AT,Nissan,Nissan 370Z Coupe,2012,332,270,Nissan,3.7,6,
2012 Nissan JUKE SV MT,Nissan,Nissan JUKE,2012,188,177,Nissan,1.6,4,Turbo
2012 Nissan JUKE SL MT,Nissan,Nissan JUKE,2012,188,177,Nissan,1.6,4,Turbo
2012 Hyundai Veloster,Hyundai,Hyundai Veloster,2012,138,123,Hyundai,1.6,4,
2012 Hyundai Equus Signature,Hyundai,Hyundai Equus,2012,429,376,Hyundai,5.0,8,
2012 Hyundai Equus Ultimate,Hyundai,Hyundai Equus,2012,429,376,Hyundai,5.0,8,
2012 Hyundai Santa Fe Limited 3.5 AWD,Hyundai,Hyundai Santa Fe,2012,276,248,Hyundai,3.5,6,
2012 Hyundai Santa Fe GLS 3.5 AWD,Hyundai,Hyundai Santa Fe,2012,276,248,Hyundai,3.5,6,
2012 Hyundai Santa Fe Limited,Hyundai,Hyundai Santa Fe,2012,175,169,Hyundai,2.4,4,
2012 Hyundai Santa Fe SE AWD,Hyundai,Hyundai Santa Fe,2012,276,248,Hyundai,3.5,6,
2012 Hyundai Santa Fe SE,Hyundai,Hyundai Santa Fe,2012,276,248,Hyundai,3.5,6,
2012 Hyundai Santa Fe Limited 3.5,Hyundai,Hyundai Santa Fe,2012,276,248,Hyundai,3.5,6,
2012 Hyundai Santa Fe GLS,Hyundai,Hyundai Santa Fe,2012,175,169,Hyundai,2.4,4,
2012 Hyundai Santa Fe GLS 3.5,Hyundai,Hyundai Santa Fe,2012,276,248,Hyundai,3.5,6,
2012 Hyundai Santa Fe GLS AWD,Hyundai,Hyundai Santa Fe,2012,175,169,Hyundai,2.4,4,
2012 Ford Expedition XL,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition XLT,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition Limited,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition King Ranch,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition XL EL,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition XLT EL,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition Limited EL,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition King Ranch EL,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition XL 4x4,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition XLT 4x4,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition Limited 4x4,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition King Ranch 4x4,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition XL EL 4x4,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition XLT EL 4x4,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition Limited EL 4x4,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Ford Expedition King Ranch EL 4x4,Ford,Ford Expedition,2012,310,365,Ford,5.4,8,FFV
2012 Nissan Xterra X,Nissan,Nissan Xterra,2012,261,281,Nissan,4.0,6,
2012 Nissan Xterra X 4X4,Nissan,Nissan Xterra,2012,261,281,Nissan,4.0,6,
2012 Nissan Xterra S,Nissan,Nissan Xterra,2012,261,281,Nissan,4.0,6,
2012 Nissan Xterra S 4X4,Nissan,Nissan Xterra,2012,261,281,Nissan,4.0,6,
2012 Nissan Xterra S 4X4 AT,Nissan,Nissan Xterra,2012,261,281,Nissan,4.0,6,
2012 Nissan Xterra Pro-4X,Nissan,Nissan Xterra,2012,261,281,Nissan,4.0,6,
2012 Nissan Xterra Pro-4X AT,Nissan,Nissan Xterra,2012,261,281,Nissan,4.0,6,
2012 Nissan Pathfinder S,Nissan,Nissan Pathfinder,2012,266,288,Nissan,4.0,6,
2012 Nissan Pathfinder S 4x4,Nissan,Nissan Pathfinder,2012,266,288,Nissan,4.0,6,
2012 Nissan Pathfinder SV,Nissan,Nissan Pathfinder,2012,266,288,Nissan,4.0,6,
2012 Nissan Pathfinder SV 4x4,Nissan,Nissan Pathfinder,2012,266,288,Nissan,4.0,6,
2012 Nissan Pathfinder Silver Edition,Nissan,Nissan Pathfinder,2012,266,288,Nissan,4.0,6,
2012 Nissan Pathfinder Silver Edition 4x4,Nissan,Nissan Pathfinder,2012,266,288,Nissan,4.0,6,
2012 Nissan Pathfinder LE,Nissan,Nissan Pathfinder,2012,266,288,Nissan,4.0,6,
2012 Nissan Pathfinder LE 4x4,Nissan,Nissan Pathfinder,2012,266,288,Nissan,4.0,6,
2012 Nissan Pathfinder LE V8,Nissan,Nissan Pathfinder,2012,310,388,Nissan,5.6,8,
2012 Hyundai Veracruz GLS,Hyundai,Hyundai Veracruz,2012,260,257,Hyundai,3.8,6,
2012 Hyundai Veracruz GLS AWD,Hyundai,Hyundai Veracruz,2012,260,257,Hyundai,3.8,6,
2012 Hyundai Veracruz Limited AWD,Hyundai,Hyundai Veracruz,2012,260,257,Hyundai,3.8,6,
2012 Hyundai Veracruz Limited,Hyundai,Hyundai Veracruz,2012,260,257,Hyundai,3.8,6,
2012 Infiniti G25,Infiniti,Infiniti G25,2012,218,187,Infiniti,2.5,6,
2012 Infiniti G25 Journey,Infiniti,Infiniti G25,2012,218,187,Infiniti,2.5,6,
2012 Infiniti G25x AWD,Infiniti,Infiniti G25,2012,218,187,Infiniti,2.5,6,
2012 Infiniti G37 Sedan Journey,Infiniti,Infiniti G37 Sedan,2012,328,269,Infiniti,3.7,6,
2012 Infiniti G37x Sedan AWD,Infiniti,Infiniti G37 Sedan,2012,328,269,Infiniti,3.7,6,
2012 Infiniti G37 Sedan Sport 6MT,Infiniti,Infiniti G37 Sedan,2012,328,269,Infiniti,3.7,6,
2012 Infiniti G37 Coupe,Infiniti,Infiniti G37 Coupe,2012,330,270,Infiniti,3.7,6,
2012 Infiniti G37 Coupe Journey,Infiniti,Infiniti G37 Coupe,2012,330,270,Infiniti,3.7,6,
2012 Infiniti G37x Coupe AWD,Infiniti,Infiniti G37 Coupe,2012,330,270,Infiniti,3.7,6,
2012 Infiniti G37 Coupe Sport 6MT,Infiniti,Infiniti G37 Coupe,2012,330,270,Infiniti,3.7,6,
2012 Volvo C30 R-Design,Volvo,Volvo C30,2012,227,236,Volvo,2.5,5,Turbo
2012 Volvo C30 T5,Volvo,Volvo C30,2012,227,236,Volvo,2.5,5,Turbo
2012 Jeep Compass Sport 4x4,Jeep,Jeep Compass,2012,172,165,Jeep,2.4,4,
2012 Jeep Compass Sport 4x2,Jeep,Jeep Compass,2012,158,141,Jeep,2.0,4,
2012 Nissan Armada SV,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,
2012 Nissan Armada SV FFV,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,FFV
2012 Nissan Armada SV 4x4,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,
2012 Nissan Armada SV 4x4 FFV,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,FFV
2012 Nissan Armada SL,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,
2012 Nissan Armada SL FFV,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,FFV
2012 Nissan Armada SL 4x4,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,
2012 Nissan Armada SL 4x4 FFV,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,FFV
2012 Nissan Armada Platinum,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,
2012 Nissan Armada Platinum 4x4,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,
2012 Nissan Armada Platinum 4x4 FFV,Nissan,Nissan Armada,2012,317,385,Nissan,5.6,8,FFV
2012 Lexus IS 250 RWD,Lexus,Lexus IS,2012,204,185,Lexus,2.5,6,
2012 Lexus IS 250 AWD,Lexus,Lexus IS,2012,204,185,Lexus,2.5,6,
2012 Lexus IS 250 RWD MT,Lexus,Lexus IS,2012,204,185,Lexus,2.5,6,
2012 Lexus IS 350 RWD,Lexus,Lexus IS,2012,306,277,Lexus,3.5,6,
2012 Lexus IS 350 AWD,Lexus,Lexus IS,2012,306,277,Lexus,3.5,6,
2012 Lexus IS 350 C RWD,Lexus,Lexus IS C,2012,204,185,Lexus,2.5,6,
2012 Lexus IS 250 C RWD MT,Lexus,Lexus IS C,2012,204,185,Lexus,2.5,6,
2012 Lexus IS 250 C RWD,Lexus,Lexus IS C,2012,204,185,Lexus,2.5,6,
2012 Lexus IS F,Lexus,Lexus IS F,2012,416,371,Lexus,5.0,8,
2012 Lexus ES 350,Lexus,Lexus ES,2012,268,248,Lexus,3.5,6,
2012 Lexus LS 460,Lexus,Lexus LS,2012,380,367,Lexus,4.6,8,
2012 Lexus LS 460 AWD,Lexus,Lexus LS,2012,380,367,Lexus,4.6,8,
2012 Lexus LS 460 L,Lexus,Lexus LS,2012,380,367,Lexus,4.6,8,
2012 Lexus LS 460 L AWD,Lexus,Lexus LS,2012,380,367,Lexus,4.6,8,
2012 Toyota Sienna,Toyota,Toyota Sienna,2012,187,186,Toyota,2.7,4,
2012 Toyota Sienna V6,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna LE,Toyota,Toyota Sienna,2012,187,186,Toyota,2.7,4,
2012 Toyota Sienna LE V6,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna LE V6 AWD,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna LE Mobility Auto Access,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna SE,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna XLE,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna XLE AWD,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna XLE Mobility Auto Access,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna Limited,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Toyota Sienna Limited AWD,Toyota,Toyota Sienna,2012,266,245,Toyota,3.5,6,
2012 Audi A5 Cabriolet 2.0 T Quattro,Audi,Audi A5 Cabriolet,2012,211,258,Audi,2.0,4,Turbo
2012 Audi A8 L,Audi,Audi A8,2012,372,328,Audi,4.2,8,
2012 Audi A8,Audi,Audi A8,2012,372,328,Audi,4.2,8,
2012 Audi A8 W12,Audi,Audi A8,2012,500,463,Audi,6.3,12,
2012 Audi TT RS,Audi,Audi TT RS,2012,360,343,Audi,2.5,5,Turbo
2012 Honda Accord LX Sedan,Honda,Honda Accord Sedan,2012,177,161,Honda,2.4,4,
2012 Honda Accord LX Sedan AT,Honda,Honda Accord Sedan,2012,177,161,Honda,2.4,4,
2012 Honda Accord LX-P Sedan,Honda,Honda Accord Sedan,2012,177,161,Honda,2.4,4,
2012 Honda Accord SE Sedan,Honda,Honda Accord Sedan,2012,177,161,Honda,2.4,4,
2012 Honda Accord EX Sedan,Honda,Honda Accord Sedan,2012,190,162,Honda,2.4,4,
2012 Honda Accord EX Sedan AT,Honda,Honda Accord Sedan,2012,190,162,Honda,2.4,4,
2012 Honda Accord EX-L V-6 Sedan,Honda,Honda Accord Sedan,2012,271,254,Honda,3.5,6,
2012 Honda Accord EX-L Sedan,Honda,Honda Accord Sedan,2012,190,162,Honda,2.4,4,
2012 Honda Accord EX V-6 Sedan,Honda,Honda Accord Sedan,2012,271,254,Honda,3.5,6,
2012 Honda Accord LX-S Coupe,Honda,Honda Accord Coupe,2012,190,162,Honda,2.4,4,
2012 Honda Accord LX-S Coupe AT,Honda,Honda Accord Coupe,2012,190,162,Honda,2.4,4,
2012 Lexus RX 350 AWD,Lexus,Lexus RX,2012,270,248,Lexus,3.5,6,
2012 Lexus RX 350 FWD,Lexus,Lexus RX,2012,270,248,Lexus,3.5,6,
2012 Honda Accord EX Coupe,Honda,Honda Accord Coupe,2012,190,162,Honda,2.4,4,
2012 Honda Accord EX Coupe AT,Honda,Honda Accord Coupe,2012,190,162,Honda,2.4,4,
2012 Honda Accord EX-L Coupe,Honda,Honda Accord Coupe,2012,190,162,Honda,2.4,4,
2012 Honda Accord EX-L V6 Coupe,Honda,Honda Accord Coupe,2012,271,251,Honda,3.5,6,
2012 Honda Accord EX-L V6 Coupe AT,Honda,Honda Accord Coupe,2012,271,254,Honda,3.5,6,
2012 Infiniti G37 Convertible,Infiniti,Infiniti G37 Convertible,2012,325,267,Infiniti,3.7,6,
2012 Infiniti G37 Convertible Sport 6MT,Infiniti,Infiniti G37 Convertible,2012,325,267,Infiniti,3.7,6,
2012 Infiniti IPL G Coupe,Infiniti,Infiniti IPL G Coupe,2012,348,276,Infiniti,3.7,6,
2012 Infiniti IPL G Coupe 6MT,Infiniti,Infiniti IPL G Coupe,2012,348,276,Infiniti,3.7,6,
2012 Lexus LFA,Lexus,Lexus LFA,2012,552,354,Lexus,4.8,10,
2012 Infiniti EX35,Infiniti,Infiniti EX,2012,297,253,Infiniti,3.5,6,
2012 Infiniti EX35 AWD,Infiniti,Infiniti EX,2012,297,253,Infiniti,3.5,6,
2012 Infiniti EX35 Journey,Infiniti,Infiniti EX,2012,297,253,Infiniti,3.5,6,
2012 Infiniti EX35 Journey AWD,Infiniti,Infiniti EX,2012,297,253,Infiniti,3.5,6,
2012 Infiniti FX35,Infiniti,Infiniti FX,2012,303,262,Infiniti,3.5,6,
2012 Infiniti FX35 AWD,Infiniti,Infiniti FX,2012,303,262,Infiniti,3.5,6,
2012 Infiniti FX50 AWD,Infiniti,Infiniti FX,2012,390,369,Infiniti,5.0,8,
2012 Infiniti QX56 2WD,Infiniti,Infiniti QX56,2012,400,413,Infiniti,5.6,8,
2012 Infiniti QX56 4WD,Infiniti,Infiniti QX56,2012,400,413,Infiniti,5.6,8,
2012 Dodge Durango SXT,Dodge,Dodge Durango,2012,290,260,Dodge,3.6,6,FFV
2012 Dodge Durango SXT AWD,Dodge,Dodge Durango,2012,290,260,Dodge,3.6,6,FFV
2012 Dodge Durango Crew,Dodge,Dodge Durango,2012,290,260,Dodge,3.6,6,FFV
2012 Dodge Durango Crew V8,Dodge,Dodge Durango,2012,360,390,Dodge,5.7,8,
2012 Dodge Durango Crew AWD,Dodge,Dodge Durango,2012,290,260,Dodge,3.6,6,FFV
2012 Dodge Durango Crew V8 AWD,Dodge,Dodge Durango,2012,360,390,Dodge,5.7,8,
2012 Dodge Durango R/T,Dodge,Dodge Durango,2012,360,390,Dodge,5.7,8,
2012 Dodge Durango R/T AWD,Dodge,Dodge Durango,2012,360,390,Dodge,5.7,8,
2012 Dodge Durango Citadel,Dodge,Dodge Durango,2012,290,260,Dodge,3.6,6,FFV
2012 Dodge Durango Citadel V8,Dodge,Dodge Durango,2012,360,390,Dodge,5.7,8,
2012 Dodge Durango Citadel AWD,Dodge,Dodge Durango,2012,290,260,Dodge,3.6,6,FFV
2012 Dodge Durango Citadel AWD V8,Dodge,Dodge Durango,2012,360,390,Dodge,5.7,8,
2012 Grand Cherokee SRT8 4x4,Grand Cherokee,Jeep Grand Cherokee,2012,465,465,Jeep,6.4,8,
2012 Grand Cherokee Laredo 4x2,Grand Cherokee,Jeep Grand Cherokee,2012,290,260,Jeep,3.6,6,FFV
2012 Grand Cherokee Limited 4x2,Grand Cherokee,Jeep Grand Cherokee,2012,290,260,Jeep,3.6,6,FFV
2012 Grand Cherokee Laredo X 4x2,Grand Cherokee,Jeep Grand Cherokee,2012,290,260,Jeep,3.6,6,FFV
2012 Grand Cherokee Limited 4x4,Grand Cherokee,Jeep Grand Cherokee,2012,290,260,Jeep,3.6,6,FFV
2012 Grand Cherokee Overland Summit 4x4,Grand Cherokee,Jeep Grand Cherokee,2012,290,260,Jeep,3.6,6,FFV
2012 Grand Cherokee Laredo 4x4,Grand Cherokee,Jeep Grand Cherokee,2012,290,260,Jeep,3.6,6,FFV
2012 Grand Cherokee Overland Summit 4x2,Grand Cherokee,Jeep Grand Cherokee,2012,290,260,Jeep,3.6,6,FFV
2012 Grand Cherokee Laredo X 4x4,Grand Cherokee,Jeep Grand Cherokee,2012,290,260,Jeep,3.6,6,FFV
2012 Toyota 4Runner SR5,Toyota,Toyota 4Runner,2012,270,278,Toyota,4.0,6,
2012 Toyota 4Runner SR5 4x4,Toyota,Toyota 4Runner,2012,270,278,Toyota,4.0,6,
2012 Toyota 4Runner Trail,Toyota,Toyota 4Runner,2012,270,278,Toyota,4.0,6,
2012 Toyota 4Runner Limited,Toyota,Toyota 4Runner,2012,270,278,Toyota,4.0,6,
2012 Toyota 4Runner Limited 4x4,Toyota,Toyota 4Runner,2012,270,278,Toyota,4.0,6,
2012 Mazda Mazda2 Sport,Mazda,Mazda Mazda2,2012,100,98,Mazda,1.5,4,
2012 Mazda Mazda2 Touring,Mazda,Mazda Mazda2,2012,100,98,Mazda,1.5,4,
2012 Mazda Mazda2 Sport AT,Mazda,Mazda Mazda2,2012,100,98,Mazda,1.5,4,
2012 Mazda Mazda2 Touring AT,Mazda,Mazda Mazda2,2012,100,98,Mazda,1.5,4,
2012 Toyota Sequoia SR5,Toyota,Toyota Sequoia,2012,310,327,Toyota,4.6,8,
2012 Toyota Sequoia SR5 5.7L,Toyota,Toyota Sequoia,2012,381,401,Toyota,5.7,8,
2012 Toyota Sequoia SR5 4WD,Toyota,Toyota Sequoia,2012,310,327,Toyota,4.6,8,
2012 Toyota Sequoia SR5 5.7L 4WD,Toyota,Toyota Sequoia,2012,381,401,Toyota,5.7,8,
2012 Toyota Sequoia SR5 FFV,Toyota,Toyota Sequoia,2012,381,401,Toyota,5.7,8,FFV
2012 Toyota Sequoia Limited,Toyota,Toyota Sequoia,2012,381,401,Toyota,5.7,8,
2012 Toyota Sequoia Limited 4WD,Toyota,Toyota Sequoia,2012,381,401,Toyota,5.7,8,
2012 Toyota Sequoia Limited FFV,Toyota,Toyota Sequoia,2012,381,401,Toyota,5.7,8,FFV
2012 Mazda Mazda3 4-Door i SV,Mazda,Mazda Mazda3 4-Door,2012,148,135,Mazda,2.0,4,
2012 Mazda Mazda3 4-Door i Sport,Mazda,Mazda Mazda3 4-Door,2012,148,135,Mazda,2.0,4,
2012 Mazda Mazda3 4-Door i Sport AT,Mazda,Mazda Mazda3 4-Door,2012,148,135,Mazda,2.0,4,
2012 Mazda Mazda3 4-Door i Touring,Mazda,Mazda Mazda3 4-Door,2012,155,148,Mazda,2.0,4,
2012 Mazda Mazda3 4-Door i Touring AT,Mazda,Mazda Mazda3 4-Door,2012,155,148,Mazda,2.0,4,
2012 Mazda Mazda3 4-Door i Grand Touring,Mazda,Mazda Mazda3 4-Door,2012,155,148,Mazda,2.0,4,
2012 Mazda Mazda3 4-Door s Grand Touring,Mazda,Mazda Mazda3 4-Door,2012,167,168,Mazda,2.5,4,
2012 Mazda Mazda3 4-Door s Grand Touring AT,Mazda,Mazda Mazda3 4-Door,2012,167,168,Mazda,2.5,4,
2012 Dodge Charger R/T,Dodge,Dodge Charger,2012,370,395,Dodge,5.7,8,
2012 Dodge Charger R/T AWD,Dodge,Dodge Charger,2012,370,395,Dodge,5.7,8,
2012 Volkswagen Tiguan S,Volkswagen,Volkswagen Tiguan,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen Tiguan S AT,Volkswagen,Volkswagen Tiguan,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen Tiguan S 4Motion,Volkswagen,Volkswagen Tiguan,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen Tiguan SE,Volkswagen,Volkswagen Tiguan,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen Tiguan SE 4Motion,Volkswagen,Volkswagen Tiguan,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen Tiguan SEL,Volkswagen,Volkswagen Tiguan,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen Tiguan SEL 4Motion,Volkswagen,Volkswagen Tiguan,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Dodge Challenger SXT,Dodge,Dodge Challenger,2012,305,268,Dodge,3.6,6,
2012 Dodge Challenger R/T,Dodge,Dodge Challenger,2012,376,410,Dodge,5.7,8,
2012 Dodge Challenger R/T AT,Dodge,Dodge Challenger,2012,376,410,Dodge,5.7,8,
2012 Dodge Challenger SRT8 392,Dodge,Dodge Challenger,2012,470,470,Dodge,6.4,8,
2012 Dodge Challenger SRT8 392 AT,Dodge,Dodge Challenger,2012,470,470,Dodge,6.4,8,
2012 Dodge Avenger SE,Dodge,Dodge Avenger,2012,173,166,Dodge,2.4,4,
2012 Dodge Avenger SXT,Dodge,Dodge Avenger,2012,173,166,Dodge,2.4,4,
2012 Dodge Avenger SXT Plus,Dodge,Dodge Avenger,2012,283,260,Dodge,3.6,6,FFV
2012 Dodge Avenger R/T,Dodge,Dodge Avenger,2012,283,260,Dodge,3.6,6,FFV
2012 Dodge Caliber SE,Dodge,Dodge Caliber,2012,158,141,Dodge,2.0,4,ft-lbs
2012 Dodge Caliber SXT Plus,Dodge,Dodge Caliber,2012,158,141,Dodge,2.0,4,ft-lbs
2012 Volkswagen Jetta S,Volkswagen,Volkswagen Jetta,2012,115,125,Volkswagen,2.0,4,
2012 Volkswagen Jetta S AT,Volkswagen,Volkswagen Jetta,2012,115,125,Volkswagen,2.0,4,
2012 Volkswagen Jetta SE,Volkswagen,Volkswagen Jetta,2012,170,177,Volkswagen,2.5,5,
2012 Volkswagen Jetta SE AT,Volkswagen,Volkswagen Jetta,2012,170,177,Volkswagen,2.5,5,
2012 Volkswagen Jetta SEL,Volkswagen,Volkswagen Jetta,2012,170,177,Volkswagen,2.5,5,
2012 Volkswagen Jetta SEL AT,Volkswagen,Volkswagen Jetta,2012,170,177,Volkswagen,2.5,5,
2012 Volkswagen Jetta TDI,Volkswagen,Volkswagen Jetta,2012,140,236,Volkswagen,2.0,4,Turbo
2012 Volkswagen Jetta GLI,Volkswagen,Volkswagen Jetta,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen Jetta SportWagen S,Volkswagen,Volkswagen Jetta SportWagen,2012,170,177,Volkswagen,2.5,5,
2012 Volkswagen Jetta SportWagen S AT,Volkswagen,Volkswagen Jetta SportWagen,2012,170,177,Volkswagen,2.5,5,
2012 Volkswagen Jetta SportWagen SE,Volkswagen,Volkswagen Jetta SportWagen,2012,170,177,Volkswagen,2.5,5,
2012 Volkswagen Jetta SportWagen TDI,Volkswagen,Volkswagen Jetta SportWagen,2012,140,236,Volkswagen,2.0,4,Turbo
2012 Volkswagen CC Sport,Volkswagen,Volkswagen CC,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen CC R-Line,Volkswagen,Volkswagen CC,2012,200,207,Volkswagen,2.0,4,Turbo
2012 Volkswagen CC VR6 4Motion Executive,Volkswagen,Volkswagen CC,2012,280,265,Volkswagen,3.6,6,
2012 Mazda Mazda3 5-Door i Touring,Mazda,Mazda Mazda3 5-Door,2012,155,148,Mazda,2.0,4,
