id,car_id,fuel_type
4326,2010 Ford F-150 XLT 6.5-ft. Bed FFV 4X4,E85
4327,2010 Ford F-150 XLT 8-ft. Bed,Gasoline
4328,2010 Ford F-150 XLT 8-ft. Bed  292 hp,Gasoline
4329,2010 Ford F-150 XLT 8-ft. Bed FFV,Gasoline
4330,2010 Ford F-150 XLT 8-ft. Bed 4X4,Gasoline
4331,2010 Ford F-150 XLT 8-ft. Bed 292 hp 4X4,Gasoline
4332,2010 Ford F-150 XLT 8-ft. Bed FFV 4X4,Gasoline
4333,2010 Ford F-150 XLT SuperCab 6.5-ft. Bed,Gasoline
4336,2010 Ford F-150 XLT SuperCab 6.5-ft. Bed FFV 4X4,E85
4337,2010 Ford F-150 XLT SuperCab 8-ft. Bed,Gasoline
4338,2010 Ford F-150 XLT SuperCab 8-ft. Bed  FFV,Gasoline
4339,2010 Ford F-150 XLT SuperCab 8-ft. Bed 4X4,Gasoline
4340,2010 Ford F-150 XLT SuperCab 8-ft. Bed FFV 4X4,Gasoline
4341,2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed,Gasoline
4342,2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed  FFV,Gasoline
4343,2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed 4X4,Gasoline
4344,2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed FFV 4X4,E85
4345,2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed,Gasoline
4346,2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed FFV,E85
4347,2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed 4X4,Gasoline
4348,2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed FFV 4X4,Gasoline
4349,2011 GMC Sierra 1500 Hybrid 3HA 2WD,Gasoline
4350,2011 GMC Sierra 1500 Hybrid 3HB 2WD,Gasoline
4351,2011 GMC Sierra 1500 Hybrid 3HA 4WD,Gasoline
4352,2011 GMC Sierra 1500 Hybrid 3HB 4WD,Gasoline
4353,2010 GMC Sierra 1500 Hybrid 3HA 2WD,Gasoline
4354,2010 GMC Sierra 1500 Hybrid 3HB 2WD,Gasoline
4355,2010 GMC Sierra 1500 Hybrid 3HA 4WD,Gasoline
4356,2010 GMC Sierra 1500 Hybrid 3HB 4WD,Gasoline
4357,2011 Ford F-150 Lariat Limited SuperCrew 5.5-ft. Bed 4X4,Gasoline
4358,2011 Aston Martin DB9 Volante Special Edition,Gasoline
4359,2011 BMW 528i Sedan,Gasoline
4360,2011 BMW 535i xDrive Sedan,Gasoline
4361,2011 BMW 550i xDrive Sedan,Gasoline
4362,2010 Mercedes-Benz C300 Sport,Gasoline
4363,2010 Mercedes-Benz C300 Sport AT,Gasoline
4364,2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x2,Gasoline
4365,2011 Dodge Ram 1500 ST Regular Cab 8'' box 310 hp 4x2,E85
4366,2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x2,Gasoline
4367,2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x4,Gasoline
4368,2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x4,Gasoline
4369,2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x2,E85
4370,2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x2,Gasoline
4371,2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x4,Gasoline
4372,2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x4,Gasoline
4373,2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 4x2,Gasoline
4374,2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 390 hp 4x2,Gasoline
4375,2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 4x4,Gasoline
4376,2012 BMW 128i Convertible,Gasoline
4377,2012 BMW 128i Convertible AT,Gasoline
4378,2012 BMW 135i Convertible,Gasoline
4379,2012 BMW 128i Coup,Gasoline
4380,2012 BMW 128i Coup AT,Gasoline
4381,2012 BMW 135i Coup,Gasoline
4382,2012 BMW 135i Coup AT,Gasoline
4383,2012 BMW 328i Sports Wagon,Gasoline
4384,2012 BMW 328i Sports Wagon AT,Gasoline
4385,2012 BMW 328i xDrive Sports Wagon,Gasoline
4386,2012 BMW 328i xDrive Sports Wagon AT,Gasoline
4387,2012 Ford Focus SE 5-Door,Gasoline
4388,2012 Ford Focus SE 5-Door AT,Gasoline
4389,2012 Ford Focus SEL 5-Door,Gasoline
4390,2012 Ford Focus Titanium 5-Door,Gasoline
4391,2012 Nissan 370Z Roadster Touring,Gasoline
4392,2012 Nissan 370Z Roadster,Gasoline
4393,2012 Nissan 370Z Roadster Touring AT,Gasoline
4394,2012 Nissan 370Z Coupe Touring,Gasoline
4395,2012 Nissan 370Z Coupe NISMO,Gasoline
4396,2012 Nissan 370Z Coupe,Gasoline
4397,2012 Nissan 370Z Coupe Touring AT,Gasoline
4398,2012 Nissan 370Z Coupe AT,Gasoline
4399,2012 Nissan JUKE SV MT,Gasoline
4400,2012 Nissan JUKE SL MT,Gasoline
4401,2012 Hyundai Veloster,Gasoline
4402,2012 Hyundai Equus Signature,Gasoline
4403,2012 Hyundai Equus Ultimate,Gasoline
4404,2012 Hyundai Santa Fe Limited 3.5 AWD,Gasoline
4405,2012 Hyundai Santa Fe GLS 3.5 AWD,Gasoline
4406,2012 Hyundai Santa Fe Limited,Gasoline
4407,2012 Hyundai Santa Fe SE AWD,Gasoline
4408,2012 Hyundai Santa Fe SE,Gasoline
4409,2012 Hyundai Santa Fe Limited 3.5,Gasoline
4410,2012 Hyundai Santa Fe GLS,Gasoline
4411,2012 Hyundai Santa Fe GLS 3.5,Gasoline
4412,2012 Hyundai Santa Fe GLS AWD,Gasoline
4413,2012 Ford Expedition XL,E85
4414,2012 Ford Expedition XLT,Gasoline
4415,2012 Ford Expedition Limited,Gasoline
4416,2012 Ford Expedition King Ranch,E85
4417,2012 Ford Expedition XL EL,Gasoline
4418,2012 Ford Expedition XLT EL,E85
4419,2012 Ford Expedition Limited EL,E85
4420,2012 Ford Expedition King Ranch EL,E85
4421,2012 Ford Expedition XL 4x4,E85
4422,2012 Ford Expedition XLT 4x4,Gasoline
4423,2012 Ford Expedition Limited 4x4,E85
4424,2012 Ford Expedition King Ranch 4x4,Gasoline
4425,2012 Ford Expedition XL EL 4x4,E85
4426,2012 Ford Expedition XLT EL 4x4,E85
4427,2012 Ford Expedition Limited EL 4x4,E85
4428,2012 Ford Expedition King Ranch EL 4x4,Gasoline
4429,2012 Nissan Xterra X,Gasoline
4430,2012 Nissan Xterra X 4X4,Gasoline
4431,2012 Nissan Xterra S,Gasoline
4432,2012 Nissan Xterra S 4X4,Gasoline
4433,2012 Nissan Xterra S 4X4 AT,Gasoline
4434,2012 Nissan Xterra Pro-4X,Gasoline
4435,2012 Nissan Xterra Pro-4X AT,Gasoline
4436,2012 Nissan Pathfinder S,Gasoline
4437,2012 Nissan Pathfinder S 4x4,Gasoline
4438,2012 Nissan Pathfinder SV,Gasoline
4439,2012 Nissan Pathfinder SV 4x4,Gasoline
4440,2012 Nissan Pathfinder Silver Edition,Gasoline
4441,2012 Nissan Pathfinder Silver Edition 4x4,Gasoline
4442,2012 Nissan Pathfinder LE,Gasoline
4443,2012 Nissan Pathfinder LE 4x4,Gasoline
4444,2012 Nissan Pathfinder LE V8,Gasoline
4445,2012 Hyundai Veracruz GLS,Gasoline
4446,2012 Hyundai Veracruz GLS AWD,Gasoline
4447,2012 Hyundai Veracruz Limited AWD,Gasoline
4448,2012 Hyundai Veracruz Limited,Gasoline
4449,2012 Infiniti G25,Gasoline
4450,2012 Infiniti G25 Journey,Gasoline
4451,2012 Infiniti G25x AWD,Gasoline
4452,2012 Infiniti G37 Sedan Journey,Gasoline
4453,2012 Infiniti G37x Sedan AWD,Gasoline
4454,2012 Infiniti G37 Sedan Sport 6MT,Gasoline
4455,2012 Infiniti G37 Coupe,Gasoline
4456,2012 Infiniti G37 Coupe Journey,Gasoline
4457,2012 Infiniti G37x Coupe AWD,Gasoline
4458,2012 Infiniti G37 Coupe Sport 6MT,Gasoline
4459,2012 Volvo C30 R-Design,Gasoline
4460,2012 Volvo C30 T5,Gasoline
4461,2012 Jeep Compass Sport 4x4,Gasoline
4462,2012 Jeep Compass Sport 4x2,Gasoline
4463,2012 Nissan Armada SV,Gasoline
4464,2012 Nissan Armada SV FFV,Gasoline
4465,2012 Nissan Armada SV 4x4,Gasoline
4466,2012 Nissan Armada SV 4x4 FFV,Gasoline
4467,2012 Nissan Armada SL,Gasoline
4468,2012 Nissan Armada SL FFV,E85
4469,2012 Nissan Armada SL 4x4,Gasoline
4470,2012 Nissan Armada SL 4x4 FFV,Gasoline
4471,2012 Nissan Armada Platinum,Gasoline
4473,2012 Nissan Armada Platinum 4x4,Gasoline
4474,2012 Nissan Armada Platinum 4x4 FFV,Gasoline
4475,2012 Lexus IS 250 RWD,Gasoline
4476,2012 Lexus IS 250 AWD,Gasoline
4477,2012 Lexus IS 250 RWD MT,Gasoline
4478,2012 Lexus IS 350 RWD,Gasoline
4479,2012 Lexus IS 350 AWD,Gasoline
4480,2012 Lexus IS 350 C RWD,Gasoline
4481,2012 Lexus IS 250 C RWD MT,Gasoline
4482,2012 Lexus IS 250 C RWD,Gasoline
4483,2012 Lexus IS F,Gasoline
4484,2012 Lexus ES 350,Gasoline
4485,2012 Lexus LS 460,Gasoline
4486,2012 Lexus LS 460 AWD,Gasoline
4487,2012 Lexus LS 460 L,Gasoline
4488,2012 Lexus LS 460 L AWD,Gasoline
4489,2012 Toyota Sienna,Gasoline
4490,2012 Toyota Sienna V6,Gasoline
4491,2012 Toyota Sienna LE,Gasoline
4492,2012 Toyota Sienna LE V6,Gasoline
4493,2012 Toyota Sienna LE V6 AWD,Gasoline
4494,2012 Toyota Sienna LE Mobility Auto Access,Gasoline
4495,2012 Toyota Sienna SE,Gasoline
4496,2012 Toyota Sienna XLE,Gasoline
4497,2012 Toyota Sienna XLE AWD,Gasoline
4498,2012 Toyota Sienna XLE Mobility Auto Access,Gasoline
4499,2012 Toyota Sienna Limited,Gasoline
4500,2012 Toyota Sienna Limited AWD,Gasoline
4501,2012 Audi A5 Cabriolet 2.0 T Quattro,Gasoline
4502,2012 Audi A8 L,Gasoline
4503,2012 Audi A8,Gasoline
4504,2012 Audi A8 W12,Gasoline
4505,2012 Audi TT RS,Gasoline
4506,2012 Honda Accord LX Sedan,Gasoline
4507,2012 Honda Accord LX Sedan AT,Gasoline
4508,2012 Honda Accord LX-P Sedan,Gasoline
4509,2012 Honda Accord SE Sedan,Gasoline
4510,2012 Honda Accord EX Sedan,Gasoline
4511,2012 Honda Accord EX Sedan AT,Gasoline
4512,2012 Honda Accord EX-L V-6 Sedan,Gasoline
4513,2012 Honda Accord EX-L Sedan,Gasoline
4514,2012 Honda Accord EX V-6 Sedan,Gasoline
4515,2012 Honda Accord LX-S Coupe,Gasoline
4516,2012 Honda Accord LX-S Coupe AT,Gasoline
4517,2012 Lexus RX 350 AWD,Gasoline
4518,2012 Lexus RX 350 FWD,Gasoline
4519,2012 Honda Accord EX Coupe,Gasoline
4520,2012 Honda Accord EX Coupe AT,Gasoline
4521,2012 Honda Accord EX-L Coupe,Gasoline
4522,2012 Honda Accord EX-L V6 Coupe,Gasoline
4523,2012 Honda Accord EX-L V6 Coupe AT,Gasoline
4524,2012 Infiniti G37 Convertible,Gasoline
4525,2012 Infiniti G37 Convertible Sport 6MT,Gasoline
4526,2012 Infiniti IPL G Coupe,Gasoline
4527,2012 Infiniti IPL G Coupe 6MT,Gasoline
4528,2012 Lexus LFA,Gasoline
4529,2012 Infiniti EX35,Gasoline
4530,2012 Infiniti EX35 AWD,Gasoline
4531,2012 Infiniti EX35 Journey,Gasoline
4532,2012 Infiniti EX35 Journey AWD,Gasoline
4533,2012 Infiniti FX35,Gasoline
4534,2012 Infiniti FX35 AWD,Gasoline
4535,2012 Infiniti FX50 AWD,Gasoline
4536,2012 Infiniti QX56 2WD,Gasoline
4537,2012 Infiniti QX56 4WD,Gasoline
4538,2012 Dodge Durango SXT,E85
4539,2012 Dodge Durango SXT AWD,E85
4540,2012 Dodge Durango Crew,Gasoline
4541,2012 Dodge Durango Crew V8,Gasoline
4542,2012 Dodge Durango Crew AWD,Gasoline
4543,2012 Dodge Durango Crew V8 AWD,Gasoline
4544,2012 Dodge Durango R/T,Gasoline
4545,2012 Dodge Durango R/T AWD,Gasoline
4546,2012 Dodge Durango Citadel,E85
4547,2012 Dodge Durango Citadel V8,Gasoline
4548,2012 Dodge Durango Citadel AWD,Gasoline
4549,2012 Dodge Durango Citadel AWD V8,Gasoline
4550,2012 Grand Cherokee SRT8 4x4,Gasoline
4551,2012 Grand Cherokee Laredo 4x2,Gasoline
4552,2012 Grand Cherokee Limited 4x2,Gasoline
4553,2012 Grand Cherokee Laredo X 4x2,E85
4554,2012 Grand Cherokee Limited 4x4,Gasoline
4555,2012 Grand Cherokee Overland Summit 4x4,Gasoline
4556,2012 Grand Cherokee Laredo 4x4,Gasoline
4557,2012 Grand Cherokee Overland Summit 4x2,Gasoline
4558,2012 Grand Cherokee Laredo X 4x4,E85
4559,2012 Toyota 4Runner SR5,Gasoline
4560,2012 Toyota 4Runner SR5 4x4,Gasoline
4561,2012 Toyota 4Runner Trail,Gasoline
4562,2012 Toyota 4Runner Limited,Gasoline
4563,2012 Toyota 4Runner Limited 4x4,Gasoline
4564,2012 Mazda Mazda2 Sport,Gasoline
4565,2012 Mazda Mazda2 Touring,Gasoline
4566,2012 Mazda Mazda2 Sport AT,Gasoline
4567,2012 Mazda Mazda2 Touring AT,Gasoline
4568,2012 Toyota Sequoia SR5,Gasoline
4569,2012 Toyota Sequoia SR5 5.7L,Gasoline
4570,2012 Toyota Sequoia SR5 4WD,Gasoline
4571,2012 Toyota Sequoia SR5 5.7L 4WD,Gasoline
4572,2012 Toyota Sequoia SR5 FFV,Gasoline
4573,2012 Toyota Sequoia Limited,Gasoline
4574,2012 Toyota Sequoia Limited 4WD,Gasoline
4575,2012 Toyota Sequoia Limited FFV,Gasoline
4576,2012 Mazda Mazda3 4-Door i SV,Gasoline
4577,2012 Mazda Mazda3 4-Door i Sport,Gasoline
4578,2012 Mazda Mazda3 4-Door i Sport AT,Gasoline
4579,2012 Mazda Mazda3 4-Door i Touring,Gasoline
4580,2012 Mazda Mazda3 4-Door i Touring AT,Gasoline
4581,2012 Mazda Mazda3 4-Door i Grand Touring,Gasoline
4582,2012 Mazda Mazda3 4-Door s Grand Touring,Gasoline
4583,2012 Mazda Mazda3 4-Door s Grand Touring AT,Gasoline
4584,2012 Dodge Charger R/T,Gasoline
4585,2012 Dodge Charger R/T AWD,Gasoline
4586,2012 Volkswagen Tiguan S,Gasoline
4587,2012 Volkswagen Tiguan S AT,Gasoline
4588,2012 Volkswagen Tiguan S 4Motion,Gasoline
4589,2012 Volkswagen Tiguan SE,Gasoline
4590,2012 Volkswagen Tiguan SE 4Motion,Gasoline
4591,2012 Volkswagen Tiguan SEL,Gasoline
4592,2012 Volkswagen Tiguan SEL 4Motion,Gasoline
4593,2012 Dodge Challenger SXT,Gasoline
4594,2012 Dodge Challenger R/T,Gasoline
4595,2012 Dodge Challenger R/T AT,Gasoline
4596,2012 Dodge Challenger SRT8 392,Gasoline
4597,2012 Dodge Challenger SRT8 392 AT,Gasoline
4598,2012 Dodge Avenger SE,Gasoline
4599,2012 Dodge Avenger SXT,Gasoline
4600,2012 Dodge Avenger SXT Plus,E85
4601,2012 Dodge Avenger R/T,E85
4602,2012 Dodge Caliber SE,Gasoline
4603,2012 Dodge Caliber SXT Plus,Gasoline
4604,2012 Volkswagen Jetta S,Gasoline
4605,2012 Volkswagen Jetta S AT,Gasoline
4606,2012 Volkswagen Jetta SE,Gasoline
4607,2012 Volkswagen Jetta SE AT,Gasoline
4608,2012 Volkswagen Jetta SEL,Gasoline
4609,2012 Volkswagen Jetta SEL AT,Gasoline
4610,2012 Volkswagen Jetta TDI,Diesel fuel
4611,2012 Volkswagen Jetta GLI,Gasoline
4613,2012 Volkswagen Jetta SportWagen S,Gasoline
4614,2012 Volkswagen Jetta SportWagen S AT,Gasoline
4615,2012 Volkswagen Jetta SportWagen SE,Gasoline
4616,2012 Volkswagen Jetta SportWagen TDI,Diesel fuel
4617,2012 Volkswagen CC Sport,Gasoline
4618,2012 Volkswagen CC R-Line,Gasoline
4619,2012 Volkswagen CC VR6 4Motion Executive,Gasoline
4620,2012 Mazda Mazda3 5-Door i Touring,Gasoline
4621,2012 Mazda Mazda3 5-Door i Touring AT,Gasoline
4622,2012 Mazda Mazda3 5-Door i Grand Touring,Gasoline
4623,2012 Mazda Mazda3 5-Door s Grand Touring,Gasoline
4624,2012 Mazda Mazda3 5-Door s Grand Touring AT,Gasoline
4625,2012 Mazda Mazdaspeed3 Touring,Gasoline
4626,2012 Dodge Grand Caravan American Value Package,Gasoline
4627,2012 Dodge Grand Caravan SE,E85
4628,2012 Dodge Grand Caravan SXT,E85
4629,2012 Dodge Grand Caravan Crew,E85
4630,2012 Dodge Grand Caravan R/T,Gasoline
4631,2012 Mazda MX-5 Miata Sport,Gasoline
4632,2012 Mazda MX-5 Miata Sport AT,Gasoline
4633,2012 Mazda MX-5 Miata Touring,Gasoline
4634,2012 Mazda MX-5 Miata Touring AT,Gasoline
4635,2012 Mazda MX-5 Miata Grand Touring,Gasoline
4636,2012 Mazda MX-5 Miata Grand Touring AT,Gasoline
4637,2012 Dodge Journey American Value Package,Gasoline
4638,2012 Dodge Journey SE,Gasoline
4639,2012 Dodge Journey SXT,E85
4640,2012 Dodge Journey SXT AWD,Gasoline
4641,2012 Dodge Journey Crew,E85
4642,2012 Dodge Journey Crew AWD,Gasoline
4643,2012 Dodge Journey R/T,Gasoline
4644,2012 Dodge Journey R/T AWD,Gasoline
4645,2012 Mazda CX-9 Sport,Gasoline
4646,2012 Mazda CX-9 Sport AWD,Gasoline
4647,2012 Mazda CX-9 Touring,Gasoline
4648,2012 Mazda CX-9 Touring AWD,Gasoline
4649,2012 Mazda CX-9 Grand Touring,Gasoline
4650,2012 Mazda CX-9 Grand Touring AWD,Gasoline
4651,2012 Kia Forte LX,Gasoline
4652,2012 Kia Forte LX AT,Gasoline
4653,2012 Kia Forte EX,Gasoline
4654,2012 Kia Forte SX,Gasoline
4655,2012 Kia Forte Koup EX,Gasoline
4656,2012 Kia Forte Koup EX AT,Gasoline
4657,2012 Kia Forte Koup SX,Gasoline
4658,2012 Kia Forte Koup SX AT,Gasoline
4659,2012 Kia Forte 5-Door EX,Gasoline
4660,2012 Kia Forte 5-Door SX,Gasoline
4661,2012 Honda Civic DX Sedan AT,Gasoline
4662,2012 Honda Civic DX Sedan,Gasoline
4663,2012 Honda Civic LX Sedan,Gasoline
4664,2012 Honda Civic LX Sedan AT,Gasoline
4665,2012 Kia Optima LX,Gasoline
4666,2012 Kia Optima LX AT,Gasoline
4667,2012 Kia Optima EX,Gasoline
4668,2012 Kia Optima EX Turbo,Gasoline
4669,2012 Kia Optima SX,Gasoline
4670,2012 Kia Rio 5-Door LX,Gasoline
4671,2012 Kia Rio 5-Door LX AT,Gasoline
4672,2012 Kia Rio 5-Door EX,Gasoline
4673,2012 Kia Rio 5-Door SX,Gasoline
4674,2012 Kia Soul,Gasoline
4675,2012 Kia Soul AT,Gasoline
4676,2012 Kia Soul +,Gasoline
4677,2012 Kia Soul + AT,Gasoline
4678,2012 Kia Soul !,Gasoline
4679,2012 Volkswagen Passat 2.5L S,Gasoline
4680,2012 Volkswagen Passat 2.5L SE,Gasoline
4681,2012 Volkswagen Passat 2.5L SE AT,Gasoline
4682,2012 Volkswagen Passat 2.5L SEL,Gasoline
4683,2012 Volkswagen Passat 2.5L SEL Premium,Gasoline
4684,2012 Volkswagen Passat TDI SE,Diesel fuel
4685,2012 Volkswagen Touareg V6 Sport,Gasoline
4686,2012 Volkswagen Touareg V6 Lux,Gasoline
4687,2012 Volkswagen Touareg V6 Executive,Gasoline
4688,2012 Volkswagen Touareg TDI Sport,Diesel fuel
4689,2012 Volkswagen Touareg TDI Lux,Diesel fuel
4690,2012 Volkswagen Touareg TDI Executive,Diesel fuel
4691,2012 Volkswagen Touareg Hybrid,Gasoline
4692,2012 GMC Acadia SL,Gasoline
4693,2012 GMC Acadia SLE,Gasoline
4694,2012 GMC Acadia SLT1,Gasoline
4695,2012 GMC Acadia SLT2,Gasoline
4696,2012 GMC Acadia SL AWD,Gasoline
4697,2012 GMC Acadia SLE AWD,Gasoline
4698,2012 GMC Acadia SLT1 AWD,Gasoline
4699,2012 GMC Acadia SLT2 AWD,Gasoline
4700,2012 GMC Acadia Denali,Gasoline
4701,2012 GMC Acadia Denali AWD,Gasoline
4702,2012 GMC Terrain SLE-1,Gasoline
4703,2012 GMC Terrain SLE-1 AWD,Gasoline
4704,2012 GMC Terrain SLE-2,Gasoline
4705,2012 GMC Terrain SLE-2 AWD,Gasoline
4706,2012 GMC Terrain SLT-1,Gasoline
4707,2012 GMC Terrain SLT-1 AWD,Gasoline
4708,2012 GMC Terrain SLT-2,Gasoline
4709,2012 GMC Terrain SLT-2 AWD,Gasoline
4710,2012 GMC Terrain SLE-2 264 hp,E85
4711,2012 GMC Terrain SLE-2 264 hp AWD,E85
4712,2012 GMC Terrain SLT-1 264 hp,E85
4713,2012 GMC Terrain SLT-1 264 hp AWD,Gasoline
4714,2012 GMC Terrain SLT-2 264 hp,E85
4715,2012 GMC Terrain SLT-2 264 hp AWD,E85
4716,2012 GMC Yukon SLE,Gasoline
4717,2012 GMC Yukon SLE 4WD,Gasoline
4718,2012 GMC Yukon SLT,E85
4719,2012 GMC Yukon SLT 4WD,E85
4720,2012 GMC Yukon XL SLE 1500,Gasoline
4721,2012 GMC Yukon XL SLE 1500 4WD,Gasoline
4722,2012 GMC Yukon XL SLT 1500,Gasoline
4723,2012 GMC Yukon XL SLT 1500 4WD,Gasoline
4724,2012 GMC Yukon XL SLE 2500,Gasoline
4725,2012 GMC Yukon XL SLE 2500 4WD,Gasoline
4726,2012 GMC Yukon XL SLT 2500 4WD,Gasoline
4727,2012 Honda Civic EX-L Sedan,Gasoline
4728,2012 Honda Civic EX Sedan,Gasoline
4729,2012 Honda Civic Si Sedan,Gasoline
4730,2012 Grand Cherokee Laredo X 5.7L 4x4,Gasoline
4731,2012 Honda Civic HF Sedan,Gasoline
4732,2012 Grand Cherokee Limited 5.7L 4x4,Gasoline
4733,2012 GMC Yukon Hybrid,Gasoline
4734,2012 GMC Yukon Hybrid 4WD,Gasoline
4735,2012 Grand Cherokee Overland 4x4,E85
4736,2012 Grand Cherokee Overland 4x2,Gasoline
4737,2012 Grand Cherokee Overland 5.7L 4x4,Gasoline
4738,2012 Volvo C30 T5 AT,Gasoline
4739,2012 Volvo C30 R-Design AT,Gasoline
4740,2012 Volvo C70 T5,Gasoline
4741,2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase,E85
4742,2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase AWD,Gasoline
4743,2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase,Gasoline
4744,2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase AWD,Gasoline
4745,2012 GMC Savana Passenger 1LS 2500 Regular Wheelbase,Gasoline
4746,2012 GMC Savana Passenger 1LS 2500 Regular Wheelbase 324 hp,Gasoline
4747,2012 GMC Savana Passenger 1LT 2500 Regular Wheelbase,E85
4748,2012 GMC Savana Passenger 1LT 2500 Regular Wheelbase 324 hp,E85
4749,2012 GMC Savana Passenger 1LS 3500 Regular Wheelbase,E85
4750,2012 GMC Savana Passenger 1LS 3500 Regular Wheelbase 324 hp,E85
4751,2012 GMC Savana Passenger 1LT 3500 Regular Wheelbase,E85
4752,2012 GMC Savana Passenger 1LT 3500 Regular Wheelbase 324 hp,E85
4753,2012 Honda Civic DX Coupe,Gasoline
4754,2012 Honda Civic DX Coupe AT,Gasoline
4755,2012 Honda Civic LX Coupe,Gasoline
4756,2012 Honda Civic LX Coupe AT,Gasoline
4757,2012 Honda Civic EX Coupe,Gasoline
4758,2012 Honda Civic EX Coupe AT,Gasoline
4759,2012 Honda Civic EX-L Coupe,Gasoline
4760,2012 Honda Civic Si Coupe,Gasoline
4761,2012 Volkswagen Golf 2.5L 2-Door,Gasoline
4762,2012 Volkswagen Golf 2.5L 2-Door AT,Gasoline
4763,2012 Volkswagen Golf TDI 2-Door,Diesel fuel
4764,2012 Volkswagen Golf 4-Door 2.5L 4-Door,Gasoline
4765,2012 Volkswagen Golf 4-Door TDI 4-Door,Diesel fuel
4766,2012 Volkswagen Golf R 2-Door,Gasoline
4767,2012 Jeep Compass Sport 2.4L 4x2,Gasoline
4768,2012 Cadillac CTS Coupe,Gasoline
4769,2012 Cadillac CTS Coupe AWD,Gasoline
4770,2012 Cadillac CTS Coupe Performance,Gasoline
4771,2012 Cadillac CTS Coupe Performance AWD,Gasoline
4772,2012 Cadillac CTS Coupe Premium,Gasoline
4773,2012 Cadillac CTS Coupe Premium AWD,Gasoline
4774,2012 Jaguar XF,Gasoline
4775,2012 Jaguar XF Portfolio,Gasoline
4776,2012 Jaguar XF Supercharged,Gasoline
4777,2012 Jaguar XFR,Gasoline
4778,2012 Jaguar XJ,Gasoline
4779,2012 Jaguar XJL Portfolio,Gasoline
4780,2012 Jaguar XJ Supercharged,Gasoline
4781,2012 Jaguar XJL Supercharged,Gasoline
4782,2012 Jaguar XJ Supersport,Gasoline
4783,2012 Jaguar XJL Supersport,Gasoline
4784,2012 Cadillac CTS Sport Sedan,Gasoline
4785,2012 Cadillac CTS Sport Sedan AT,Gasoline
4786,2012 Cadillac CTS Sport Sedan AWD,Gasoline
4787,2012 Cadillac CTS Sport Sedan Luxury,Gasoline
4788,2012 Cadillac CTS Sport Sedan Luxury AT,Gasoline
4789,2012 Cadillac CTS Sport Sedan Performance,Gasoline
4790,2012 Cadillac CTS Sport Sedan Performance AWD,Gasoline
4791,2012 Cadillac CTS Sport Sedan Premium,Gasoline
4792,2012 Cadillac CTS Sport Sedan Premium AWD,Gasoline
4793,2012 Cadillac CTS Sport Sedan Luxury AWD,Gasoline
4794,2012 Grand Cherokee Overland Summit 5.7L 4x4,Gasoline
4795,2012 Jaguar XKR-S Coupe,Gasoline
4796,2012 Jaguar XK Coupe,Gasoline
4797,2012 Jaguar XKR Coupe,Gasoline
4798,2012 Jaguar XK Convertible,Gasoline
4799,2012 Jaguar XKR Convertible,Gasoline
4800,2012 Jeep Liberty Arctic 4x4,Gasoline
4801,2012 Jeep Liberty Sport 4x4,Gasoline
4802,2012 Jeep Liberty Limited Jet Edition 4x2,Gasoline
4803,2012 Jeep Liberty Limited Edition 4x4,Gasoline
4804,2012 Jeep Liberty Limited Jet Edition 4x4,Gasoline
4805,2012 Jeep Liberty Sport 4x2,Gasoline
4806,2012 Jeep Liberty Limited Edition 4x2,Gasoline
4807,2012 Cadillac CTS Sport Wagon,Gasoline
4808,2012 Cadillac CTS Sport Wagon AWD,Gasoline
4809,2012 Cadillac CTS Sport Wagon Luxury,Gasoline
4810,2012 Cadillac CTS Sport Wagon Luxury AWD,Gasoline
4811,2012 Cadillac CTS Sport Wagon Performance,Gasoline
4812,2012 Cadillac CTS Sport Wagon Performance AWD,Gasoline
4813,2012 Cadillac CTS Sport Wagon Premium,Gasoline
4814,2012 Cadillac CTS Sport Wagon Premium AWD,Gasoline
4815,2012 Honda Crosstour EX,Gasoline
4816,2012 Cadillac CTS-V Coupe,Gasoline
4817,2012 Cadillac CTS-V Coupe AT,Gasoline
4818,2012 Volvo XC90 3.2 R-Design AWD,Gasoline
4819,2012 Volvo XC90 3.2 AWD,Gasoline
